,Sensor Type No,Line No,Sensor No,Temp,Time
166,2,400,7,18.8328,2022-01-20 08:28:18
167,2,400,8,26.6149,2022-01-20 08:28:18
168,2,400,9,51.9526,2022-01-20 08:28:18
169,2,400,10,43.9613,2022-01-20 08:28:18
170,2,400,11,49.7096,2022-01-20 08:28:18
171,2,400,12,30.1723,2022-01-20 08:28:18
172,2,400,13,22.7416,2022-01-20 08:28:18
173,2,400,14,20.422,2022-01-20 08:28:18
174,2,400,15,20.0794,2022-01-20 08:28:18
175,2,400,16,19.6226,2022-01-20 08:28:18
176,2,400,1,28.5427,2022-01-20 08:28:23
177,2,400,2,27.1397,2022-01-20 08:28:23
178,2,400,3,26.4181,2022-01-20 08:28:23
179,2,400,4,21.2204,2022-01-20 08:28:23
180,2,400,5,46.0298,2022-01-20 08:28:23
181,2,400,6,19.7383,2022-01-20 08:28:23
182,2,400,7,18.8328,2022-01-20 08:28:23
183,2,400,8,26.6149,2022-01-20 08:28:23
184,2,400,9,51.9526,2022-01-20 08:28:23
185,2,400,10,43.9613,2022-01-20 08:28:23
186,2,400,11,49.7096,2022-01-20 08:28:23
187,2,400,12,30.1723,2022-01-20 08:28:23
188,2,400,13,22.7416,2022-01-20 08:28:23
189,2,400,14,20.422,2022-01-20 08:28:23
190,2,400,15,20.0794,2022-01-20 08:28:23
191,2,400,16,19.6226,2022-01-20 08:28:23
192,2,400,1,29.3106,2022-01-20 08:29:27
193,2,400,2,28.0696,2022-01-20 08:29:27
194,2,400,3,26.7564,2022-01-20 08:29:27
195,2,400,4,21.5352,2022-01-20 08:29:27
196,2,400,5,47.3396,2022-01-20 08:29:27
197,2,400,6,19.7727,2022-01-20 08:29:27
198,2,400,7,18.925,2022-01-20 08:29:27
199,2,400,8,27.3376,2022-01-20 08:29:27
200,2,400,9,54.7105,2022-01-20 08:29:27
201,2,400,10,45.0283,2022-01-20 08:29:27
202,2,400,11,52.1804,2022-01-20 08:29:27
203,2,400,12,31.4245,2022-01-20 08:29:27
204,2,400,13,23.1277,2022-01-20 08:29:27
205,2,400,14,20.6135,2022-01-20 08:29:27
206,2,400,15,20.1543,2022-01-20 08:29:27
207,2,400,16,19.6618,2022-01-20 08:29:27
208,2,400,1,29.3106,2022-01-20 08:29:30
209,2,400,2,28.0696,2022-01-20 08:29:30
210,2,400,3,26.7564,2022-01-20 08:29:30
211,2,400,4,21.5352,2022-01-20 08:29:30
212,2,400,5,47.3396,2022-01-20 08:29:30
213,2,400,6,19.7727,2022-01-20 08:29:30
214,2,400,7,18.925,2022-01-20 08:29:30
215,2,400,8,27.3376,2022-01-20 08:29:30
216,2,400,9,54.7105,2022-01-20 08:29:30
217,2,400,10,45.0283,2022-01-20 08:29:30
218,2,400,11,52.1804,2022-01-20 08:29:30
219,2,400,12,31.4245,2022-01-20 08:29:30
220,2,400,13,23.1277,2022-01-20 08:29:30
221,2,400,14,20.6135,2022-01-20 08:29:30
222,2,400,15,20.1543,2022-01-20 08:29:30
223,2,400,16,19.6618,2022-01-20 08:29:30
224,2,400,1,30.391,2022-01-20 08:31:13
225,2,400,2,29.2022,2022-01-20 08:31:13
226,2,400,3,27.5504,2022-01-20 08:31:13
227,2,400,4,22.1102,2022-01-20 08:31:13
228,2,400,5,51.1818,2022-01-20 08:31:13
229,2,400,6,19.9285,2022-01-20 08:31:13
230,2,400,7,18.911,2022-01-20 08:31:13
231,2,400,8,27.959,2022-01-20 08:31:13
232,2,400,9,57.966,2022-01-20 08:31:13
233,2,400,10,47.5294,2022-01-20 08:31:13
234,2,400,11,55.8882,2022-01-20 08:31:13
235,2,400,12,32.6908,2022-01-20 08:31:13
236,2,400,13,23.5678,2022-01-20 08:31:13
237,2,400,14,21.0325,2022-01-20 08:31:13
238,2,400,15,20.227,2022-01-20 08:31:13
239,2,400,16,19.7002,2022-01-20 08:31:13
240,2,400,1,30.391,2022-01-20 08:31:14
241,2,400,2,29.2022,2022-01-20 08:31:14
242,2,400,3,27.5504,2022-01-20 08:31:14
243,2,400,4,22.1102,2022-01-20 08:31:14
244,2,400,5,51.1818,2022-01-20 08:31:14
245,2,400,6,19.9285,2022-01-20 08:31:14
246,2,400,7,18.911,2022-01-20 08:31:14
247,2,400,8,27.959,2022-01-20 08:31:14
248,2,400,9,57.966,2022-01-20 08:31:14
249,2,400,10,47.5294,2022-01-20 08:31:14
250,2,400,11,55.8882,2022-01-20 08:31:14
251,2,400,12,32.6908,2022-01-20 08:31:14
252,2,400,13,23.5678,2022-01-20 08:31:14
253,2,400,14,21.0325,2022-01-20 08:31:14
254,2,400,15,20.227,2022-01-20 08:31:14
255,2,400,16,19.7002,2022-01-20 08:31:14
256,2,400,1,31.0316,2022-01-20 08:32:16
257,2,400,2,29.5711,2022-01-20 08:32:16
258,2,400,3,28.1287,2022-01-20 08:32:16
259,2,400,4,22.218,2022-01-20 08:32:16
260,2,400,5,52.1414,2022-01-20 08:32:16
261,2,400,6,19.9792,2022-01-20 08:32:16
262,2,400,7,18.9563,2022-01-20 08:32:16
263,2,400,8,28.7104,2022-01-20 08:32:16
264,2,400,9,60.1231,2022-01-20 08:32:16
265,2,400,10,49.0298,2022-01-20 08:32:16
266,2,400,11,56.7842,2022-01-20 08:32:16
267,2,400,12,33.6213,2022-01-20 08:32:16
268,2,400,13,23.9158,2022-01-20 08:32:16
269,2,400,14,21.1232,2022-01-20 08:32:16
270,2,400,15,20.1964,2022-01-20 08:32:16
271,2,400,16,19.7884,2022-01-20 08:32:16
272,2,400,1,31.0316,2022-01-20 08:32:17
273,2,400,2,30.0015,2022-01-20 08:32:17
274,2,400,3,28.1287,2022-01-20 08:32:17
275,2,400,4,22.218,2022-01-20 08:32:17
276,2,400,5,52.1414,2022-01-20 08:32:17
277,2,400,6,19.9792,2022-01-20 08:32:17
278,2,400,7,18.9563,2022-01-20 08:32:17
279,2,400,8,28.7104,2022-01-20 08:32:17
280,2,400,9,60.1231,2022-01-20 08:32:17
281,2,400,10,49.0298,2022-01-20 08:32:17
282,2,400,11,56.7842,2022-01-20 08:32:17
283,2,400,12,33.6213,2022-01-20 08:32:17
284,2,400,13,23.9158,2022-01-20 08:32:17
285,2,400,14,21.1232,2022-01-20 08:32:17
286,2,400,15,20.1964,2022-01-20 08:32:17
287,2,400,16,19.7884,2022-01-20 08:32:17
288,2,400,1,32.0399,2022-01-20 08:34:08
289,2,400,2,30.9843,2022-01-20 08:34:08
290,2,400,3,29.0137,2022-01-20 08:34:08
291,2,400,4,22.8177,2022-01-20 08:34:08
292,2,400,5,55.1506,2022-01-20 08:34:08
293,2,400,6,20.0151,2022-01-20 08:34:08
294,2,400,7,18.9427,2022-01-20 08:34:08
295,2,400,8,29.3673,2022-01-20 08:34:08
296,2,400,9,64.3453,2022-01-20 08:34:08
297,2,400,10,51.2603,2022-01-20 08:34:08
298,2,400,11,61.4796,2022-01-20 08:34:08
299,2,400,12,35.1972,2022-01-20 08:34:08
300,2,400,13,24.3698,2022-01-20 08:34:08
301,2,400,14,21.4785,2022-01-20 08:34:08
302,2,400,15,20.3068,2022-01-20 08:34:08
303,2,400,16,19.8307,2022-01-20 08:34:08
304,2,400,1,32.0399,2022-01-20 08:34:09
305,2,400,2,30.9843,2022-01-20 08:34:09
306,2,400,3,29.0137,2022-01-20 08:34:09
307,2,400,4,22.8177,2022-01-20 08:34:09
308,2,400,5,55.1506,2022-01-20 08:34:09
309,2,400,6,20.0151,2022-01-20 08:34:09
310,2,400,7,18.9427,2022-01-20 08:34:09
311,2,400,8,29.3673,2022-01-20 08:34:09
312,2,400,9,64.3453,2022-01-20 08:34:09
313,2,400,10,51.2603,2022-01-20 08:34:09
314,2,400,11,61.4796,2022-01-20 08:34:09
315,2,400,12,35.1972,2022-01-20 08:34:09
316,2,400,13,24.3698,2022-01-20 08:34:09
317,2,400,14,21.4785,2022-01-20 08:34:09
318,2,400,15,20.3068,2022-01-20 08:34:09
319,2,400,16,19.8307,2022-01-20 08:34:09
320,2,400,1,32.6837,2022-01-20 08:35:10
321,2,400,2,31.3247,2022-01-20 08:35:10
322,2,400,3,29.5411,2022-01-20 08:35:10
323,2,400,4,23.1014,2022-01-20 08:35:10
324,2,400,5,57.2818,2022-01-20 08:35:10
325,2,400,6,20.0941,2022-01-20 08:35:10
326,2,400,7,19.0923,2022-01-20 08:35:10
327,2,400,8,30.0043,2022-01-20 08:35:10
328,2,400,9,66.9837,2022-01-20 08:35:10
329,2,400,10,52.723,2022-01-20 08:35:10
330,2,400,11,62.8469,2022-01-20 08:35:10
331,2,400,12,36.2779,2022-01-20 08:35:10
332,2,400,13,24.5694,2022-01-20 08:35:10
333,2,400,14,21.7083,2022-01-20 08:35:10
334,2,400,15,20.4069,2022-01-20 08:35:10
335,2,400,16,19.9326,2022-01-20 08:35:10
336,2,400,1,32.6837,2022-01-20 08:35:14
337,2,400,2,31.3247,2022-01-20 08:35:14
338,2,400,3,29.5411,2022-01-20 08:35:14
339,2,400,4,23.1014,2022-01-20 08:35:14
340,2,400,5,57.2818,2022-01-20 08:35:14
341,2,400,6,20.0941,2022-01-20 08:35:14
342,2,400,7,19.0923,2022-01-20 08:35:14
343,2,400,8,30.0043,2022-01-20 08:35:14
344,2,400,9,66.9837,2022-01-20 08:35:14
345,2,400,10,52.723,2022-01-20 08:35:14
346,2,400,11,62.8469,2022-01-20 08:35:14
347,2,400,12,36.2779,2022-01-20 08:35:14
348,2,400,13,24.7186,2022-01-20 08:35:14
349,2,400,14,21.7083,2022-01-20 08:35:14
350,2,400,15,20.4024,2022-01-20 08:35:14
351,2,400,16,19.9326,2022-01-20 08:35:14
352,2,400,1,33.4386,2022-01-20 08:37:03
353,2,400,2,32.3596,2022-01-20 08:37:03
354,2,400,3,30.3777,2022-01-20 08:37:03
355,2,400,4,23.6545,2022-01-20 08:37:03
356,2,400,5,60.1917,2022-01-20 08:37:03
357,2,400,6,20.116,2022-01-20 08:37:03
358,2,400,7,19.068,2022-01-20 08:37:03
359,2,400,8,30.9218,2022-01-20 08:37:03
360,2,400,9,70.1837,2022-01-20 08:37:03
361,2,400,10,54.7203,2022-01-20 08:37:03
362,2,400,11,66.3562,2022-01-20 08:37:03
363,2,400,12,37.6148,2022-01-20 08:37:03
364,2,400,13,25.0643,2022-01-20 08:37:03
365,2,400,14,22.1232,2022-01-20 08:37:03
366,2,400,15,20.497,2022-01-20 08:37:03
367,2,400,16,19.883,2022-01-20 08:37:03
368,2,400,1,33.4386,2022-01-20 08:37:09
369,2,400,2,32.6886,2022-01-20 08:37:09
370,2,400,3,30.3777,2022-01-20 08:37:09
371,2,400,4,23.6545,2022-01-20 08:37:09
372,2,400,5,60.1917,2022-01-20 08:37:09
373,2,400,6,20.116,2022-01-20 08:37:09
374,2,400,7,19.068,2022-01-20 08:37:09
375,2,400,8,30.9218,2022-01-20 08:37:09
376,2,400,9,70.1837,2022-01-20 08:37:09
377,2,400,10,54.7203,2022-01-20 08:37:09
378,2,400,11,66.3562,2022-01-20 08:37:09
379,2,400,12,37.6148,2022-01-20 08:37:09
380,2,400,13,25.0643,2022-01-20 08:37:09
381,2,400,14,22.2051,2022-01-20 08:37:09
382,2,400,15,20.497,2022-01-20 08:37:09
383,2,400,16,19.883,2022-01-20 08:37:09
384,2,400,1,34.0637,2022-01-20 08:38:10
385,2,400,2,33.0362,2022-01-20 08:38:10
386,2,400,3,30.8814,2022-01-20 08:38:10
387,2,400,4,23.8581,2022-01-20 08:38:10
388,2,400,5,61.1817,2022-01-20 08:38:10
389,2,400,6,20.1514,2022-01-20 08:38:10
390,2,400,7,19.1137,2022-01-20 08:38:10
391,2,400,8,31.0781,2022-01-20 08:38:10
392,2,400,9,71.599,2022-01-20 08:38:10
393,2,400,10,55.6374,2022-01-20 08:38:10
394,2,400,11,68.3261,2022-01-20 08:38:10
395,2,400,12,38.1078,2022-01-20 08:38:10
396,2,400,13,25.407,2022-01-20 08:38:10
397,2,400,14,22.31,2022-01-20 08:38:10
398,2,400,15,20.5589,2022-01-20 08:38:10
399,2,400,16,20.003,2022-01-20 08:38:10
400,2,400,1,34.0637,2022-01-20 08:38:12
401,2,400,2,33.0362,2022-01-20 08:38:12
402,2,400,3,30.8814,2022-01-20 08:38:12
403,2,400,4,23.8581,2022-01-20 08:38:12
404,2,400,5,61.1817,2022-01-20 08:38:12
405,2,400,6,20.1514,2022-01-20 08:38:12
406,2,400,7,19.1137,2022-01-20 08:38:12
407,2,400,8,31.0781,2022-01-20 08:38:12
408,2,400,9,71.599,2022-01-20 08:38:12
409,2,400,10,55.6374,2022-01-20 08:38:12
410,2,400,11,68.3261,2022-01-20 08:38:12
411,2,400,12,38.5767,2022-01-20 08:38:12
412,2,400,13,25.407,2022-01-20 08:38:12
413,2,400,14,22.31,2022-01-20 08:38:12
414,2,400,15,20.5589,2022-01-20 08:38:12
415,2,400,16,20.003,2022-01-20 08:38:12
416,2,400,1,34.9904,2022-01-20 08:39:42
417,2,400,2,33.9466,2022-01-20 08:39:42
418,2,400,3,31.4573,2022-01-20 08:39:42
419,2,400,4,24.2386,2022-01-20 08:39:42
420,2,400,5,63.9201,2022-01-20 08:39:42
421,2,400,6,20.1987,2022-01-20 08:39:42
422,2,400,7,19.1372,2022-01-20 08:39:42
423,2,400,8,31.9349,2022-01-20 08:39:42
424,2,400,9,74.7936,2022-01-20 08:39:42
425,2,400,10,57.6067,2022-01-20 08:39:42
426,2,400,11,70.2139,2022-01-20 08:39:42
427,2,400,12,39.619,2022-01-20 08:39:42
428,2,400,13,25.7366,2022-01-20 08:39:42
429,2,400,14,22.5362,2022-01-20 08:39:42
430,2,400,15,20.6679,2022-01-20 08:39:42
431,2,400,16,20.0343,2022-01-20 08:39:42
432,2,400,1,34.9904,2022-01-20 08:39:43
433,2,400,2,33.9466,2022-01-20 08:39:43
434,2,400,3,31.4573,2022-01-20 08:39:43
435,2,400,4,24.2386,2022-01-20 08:39:43
436,2,400,5,63.9201,2022-01-20 08:39:43
437,2,400,6,20.1987,2022-01-20 08:39:43
438,2,400,7,19.1372,2022-01-20 08:39:43
439,2,400,8,31.9349,2022-01-20 08:39:43
440,2,400,9,74.7936,2022-01-20 08:39:43
441,2,400,10,57.6067,2022-01-20 08:39:43
442,2,400,11,70.2139,2022-01-20 08:39:43
443,2,400,12,39.619,2022-01-20 08:39:43
444,2,400,13,25.7366,2022-01-20 08:39:43
445,2,400,14,22.5362,2022-01-20 08:39:43
446,2,400,15,20.6679,2022-01-20 08:39:43
447,2,400,16,20.0343,2022-01-20 08:39:43
448,2,400,1,35.4185,2022-01-20 08:40:45
449,2,400,2,34.4363,2022-01-20 08:40:45
450,2,400,3,32.0268,2022-01-20 08:40:45
451,2,400,4,24.5093,2022-01-20 08:40:45
452,2,400,5,65.3885,2022-01-20 08:40:45
453,2,400,6,20.2738,2022-01-20 08:40:45
454,2,400,7,19.1488,2022-01-20 08:40:45
455,2,400,8,32.4357,2022-01-20 08:40:45
456,2,400,9,76.928,2022-01-20 08:40:45
457,2,400,10,58.3509,2022-01-20 08:40:45
458,2,400,11,71.8274,2022-01-20 08:40:45
459,2,400,12,40.4804,2022-01-20 08:40:45
460,2,400,13,26.0148,2022-01-20 08:40:45
461,2,400,14,22.8976,2022-01-20 08:40:45
462,2,400,15,20.6736,2022-01-20 08:40:45
463,2,400,16,20.0876,2022-01-20 08:40:45
464,2,400,1,35.4185,2022-01-20 08:40:45
465,2,400,2,34.4363,2022-01-20 08:40:45
466,2,400,3,32.0268,2022-01-20 08:40:45
467,2,400,4,24.5093,2022-01-20 08:40:45
468,2,400,5,65.3885,2022-01-20 08:40:45
469,2,400,6,20.2738,2022-01-20 08:40:45
470,2,400,7,19.1488,2022-01-20 08:40:45
471,2,400,8,32.4357,2022-01-20 08:40:45
472,2,400,9,76.928,2022-01-20 08:40:45
473,2,400,10,58.3509,2022-01-20 08:40:45
474,2,400,11,71.8274,2022-01-20 08:40:45
475,2,400,12,40.4804,2022-01-20 08:40:45
476,2,400,13,26.0148,2022-01-20 08:40:45
477,2,400,14,22.8976,2022-01-20 08:40:45
478,2,400,15,20.6736,2022-01-20 08:40:45
479,2,400,16,20.0876,2022-01-20 08:40:45
480,2,400,1,36.0001,2022-01-20 08:42:00
481,2,400,2,35.1799,2022-01-20 08:42:00
482,2,400,3,32.6039,2022-01-20 08:42:00
483,2,400,4,24.8151,2022-01-20 08:42:00
484,2,400,5,66.9515,2022-01-20 08:42:00
485,2,400,6,20.2909,2022-01-20 08:42:00
486,2,400,7,19.1672,2022-01-20 08:42:00
487,2,400,8,32.905,2022-01-20 08:42:00
488,2,400,9,79.369,2022-01-20 08:42:00
489,2,400,10,59.6049,2022-01-20 08:42:00
490,2,400,11,73.902,2022-01-20 08:42:00
491,2,400,12,41.1867,2022-01-20 08:42:00
492,2,400,13,26.3614,2022-01-20 08:42:00
493,2,400,14,23.1905,2022-01-20 08:42:00
494,2,400,15,20.7205,2022-01-20 08:42:00
495,2,400,16,20.1994,2022-01-20 08:42:00
496,2,400,1,36.0001,2022-01-20 08:42:01
497,2,400,2,35.1799,2022-01-20 08:42:01
498,2,400,3,32.6039,2022-01-20 08:42:01
499,2,400,4,24.8151,2022-01-20 08:42:01
500,2,400,5,66.9515,2022-01-20 08:42:01
501,2,400,6,20.2909,2022-01-20 08:42:01
502,2,400,7,19.1672,2022-01-20 08:42:01
503,2,400,8,32.905,2022-01-20 08:42:01
504,2,400,9,79.369,2022-01-20 08:42:01
505,2,400,10,59.6049,2022-01-20 08:42:01
506,2,400,11,73.902,2022-01-20 08:42:01
507,2,400,12,41.1867,2022-01-20 08:42:01
508,2,400,13,26.3614,2022-01-20 08:42:01
509,2,400,14,23.1905,2022-01-20 08:42:01
510,2,400,15,20.7205,2022-01-20 08:42:01
511,2,400,16,20.1994,2022-01-20 08:42:01
512,2,400,1,36.7094,2022-01-20 08:43:01
513,2,400,2,35.4475,2022-01-20 08:43:01
514,2,400,3,32.8061,2022-01-20 08:43:01
515,2,400,4,24.9483,2022-01-20 08:43:01
516,2,400,5,68.1431,2022-01-20 08:43:01
517,2,400,6,20.2671,2022-01-20 08:43:01
518,2,400,7,19.2298,2022-01-20 08:43:01
519,2,400,8,33.1309,2022-01-20 08:43:01
520,2,400,9,80.3221,2022-01-20 08:43:01
521,2,400,10,60.5188,2022-01-20 08:43:01
522,2,400,11,75.7146,2022-01-20 08:43:01
523,2,400,12,42.0906,2022-01-20 08:43:01
524,2,400,13,26.6288,2022-01-20 08:43:01
525,2,400,14,23.3363,2022-01-20 08:43:01
526,2,400,15,20.8303,2022-01-20 08:43:01
527,2,400,16,20.2384,2022-01-20 08:43:01
528,2,400,1,36.7094,2022-01-20 08:43:02
529,2,400,2,35.4475,2022-01-20 08:43:02
530,2,400,3,32.8061,2022-01-20 08:43:02
531,2,400,4,24.9483,2022-01-20 08:43:02
532,2,400,5,68.1431,2022-01-20 08:43:02
533,2,400,6,20.2671,2022-01-20 08:43:02
534,2,400,7,19.2298,2022-01-20 08:43:02
535,2,400,8,33.1309,2022-01-20 08:43:02
536,2,400,9,80.3221,2022-01-20 08:43:02
537,2,400,10,60.5188,2022-01-20 08:43:02
