,Sensor Type No,Line No,Sensor No,Temp,Time
1219,1,400,4,25.0496,2022-01-17 14:52:22
1220,1,400,5,71.0608,2022-01-17 14:52:22
1221,1,400,6,20.0453,2022-01-17 14:52:22
1222,1,400,7,20.4885,2022-01-17 14:52:22
1223,1,400,8,29.3532,2022-01-17 14:52:22
1224,1,400,9,88.6468,2022-01-17 14:52:22
1225,1,400,10,61.2094,2022-01-17 14:52:22
1226,1,400,11,84.0533,2022-01-17 14:52:22
1227,1,400,12,49.1559,2022-01-17 14:52:22
1228,1,400,13,29.6995,2022-01-17 14:52:22
1229,1,400,14,26.6738,2022-01-17 14:52:22
1230,1,400,15,20.1115,2022-01-17 14:52:22
1231,1,400,16,20.8319,2022-01-17 14:52:22
1232,1,400,1,29.0841,2022-01-17 14:52:22
1233,1,400,2,29.4897,2022-01-17 14:52:22
1234,1,400,3,29.3912,2022-01-17 14:52:22
1235,1,400,4,25.0496,2022-01-17 14:52:22
1236,1,400,5,71.0608,2022-01-17 14:52:22
1237,1,400,6,20.0453,2022-01-17 14:52:22
1238,1,400,7,20.4885,2022-01-17 14:52:22
1239,1,400,8,29.3532,2022-01-17 14:52:22
1240,1,400,9,88.6468,2022-01-17 14:52:22
1241,1,400,10,61.2094,2022-01-17 14:52:22
1242,1,400,11,84.0533,2022-01-17 14:52:22
1243,1,400,12,49.1559,2022-01-17 14:52:22
1244,1,400,13,29.6995,2022-01-17 14:52:22
1245,1,400,14,26.6738,2022-01-17 14:52:22
1246,1,400,15,20.1115,2022-01-17 14:52:22
1247,1,400,16,20.8319,2022-01-17 14:52:22
1248,1,400,1,29.139,2022-01-17 14:53:38
1249,1,400,2,29.6556,2022-01-17 14:53:38
1250,1,400,3,29.5059,2022-01-17 14:53:38
1251,1,400,4,25.108,2022-01-17 14:53:38
1252,1,400,5,71.4269,2022-01-17 14:53:38
1253,1,400,6,20.052,2022-01-17 14:53:38
1254,1,400,7,20.4952,2022-01-17 14:53:38
1255,1,400,8,29.5479,2022-01-17 14:53:38
1256,1,400,9,89.1777,2022-01-17 14:53:38
1257,1,400,10,61.4835,2022-01-17 14:53:38
1258,1,400,11,84.6122,2022-01-17 14:53:38
1259,1,400,12,49.4862,2022-01-17 14:53:38
1260,1,400,13,29.812,2022-01-17 14:53:38
1261,1,400,14,26.781,2022-01-17 14:53:38
1262,1,400,15,20.058,2022-01-17 14:53:38
1263,1,400,16,20.8588,2022-01-17 14:53:38
1264,1,400,1,29.139,2022-01-17 14:53:39
1265,1,400,2,29.6556,2022-01-17 14:53:39
1266,1,400,3,29.5059,2022-01-17 14:53:39
1267,1,400,4,25.108,2022-01-17 14:53:39
1268,1,400,5,71.4269,2022-01-17 14:53:39
1269,1,400,6,20.052,2022-01-17 14:53:39
1270,1,400,7,20.4952,2022-01-17 14:53:39
1271,1,400,8,29.5479,2022-01-17 14:53:39
1272,1,400,9,89.1777,2022-01-17 14:53:39
1273,1,400,10,61.4835,2022-01-17 14:53:39
1274,1,400,11,84.6122,2022-01-17 14:53:39
1275,1,400,12,49.4862,2022-01-17 14:53:39
1276,1,400,13,29.812,2022-01-17 14:53:39
1277,1,400,14,26.781,2022-01-17 14:53:39
1278,1,400,15,20.058,2022-01-17 14:53:39
1279,1,400,16,20.8588,2022-01-17 14:53:39
1280,1,400,1,29.2782,2022-01-17 14:54:41
1281,1,400,2,29.7237,2022-01-17 14:54:41
1282,1,400,3,29.6842,2022-01-17 14:54:41
1283,1,400,4,25.2265,2022-01-17 14:54:41
1284,1,400,5,71.8429,2022-01-17 14:54:41
1285,1,400,6,20.0655,2022-01-17 14:54:41
1286,1,400,7,20.4952,2022-01-17 14:54:41
1287,1,400,8,29.644,2022-01-17 14:54:41
1288,1,400,9,89.7767,2022-01-17 14:54:41
1289,1,400,10,61.7165,2022-01-17 14:54:41
1290,1,400,11,84.947,2022-01-17 14:54:41
1291,1,400,12,49.5847,2022-01-17 14:54:41
1292,1,400,13,30.0262,2022-01-17 14:54:41
1293,1,400,14,26.8882,2022-01-17 14:54:41
1294,1,400,15,20.1506,2022-01-17 14:54:41
1295,1,400,16,20.8028,2022-01-17 14:54:41
1296,1,400,1,29.2782,2022-01-17 14:54:42
1297,1,400,2,29.7237,2022-01-17 14:54:42
1298,1,400,3,29.6842,2022-01-17 14:54:42
1299,1,400,4,25.2265,2022-01-17 14:54:42
1300,1,400,5,71.8429,2022-01-17 14:54:42
1301,1,400,6,20.0655,2022-01-17 14:54:42
1302,1,400,7,20.4952,2022-01-17 14:54:42
1303,1,400,8,29.644,2022-01-17 14:54:42
1304,1,400,9,89.7767,2022-01-17 14:54:42
1305,1,400,10,61.7165,2022-01-17 14:54:42
1306,1,400,11,84.947,2022-01-17 14:54:42
1307,1,400,12,49.5847,2022-01-17 14:54:42
1308,1,400,13,30.0262,2022-01-17 14:54:42
1309,1,400,14,26.8882,2022-01-17 14:54:42
1310,1,400,15,20.1506,2022-01-17 14:54:42
1311,1,400,16,20.8028,2022-01-17 14:54:42
1312,1,400,1,29.3929,2022-01-17 14:55:48
1313,1,400,2,29.8705,2022-01-17 14:55:48
1314,1,400,3,29.6501,2022-01-17 14:55:48
1315,1,400,4,25.2103,2022-01-17 14:55:48
1316,1,400,5,72.0358,2022-01-17 14:55:48
1317,1,400,6,20.0615,2022-01-17 14:55:48
1318,1,400,7,20.4516,2022-01-17 14:55:48
1319,1,400,8,29.6392,2022-01-17 14:55:48
1320,1,400,9,90.4475,2022-01-17 14:55:48
1321,1,400,10,61.9805,2022-01-17 14:55:48
1322,1,400,11,85.6456,2022-01-17 14:55:48
1323,1,400,12,49.951,2022-01-17 14:55:48
1324,1,400,13,30.0624,2022-01-17 14:55:48
1325,1,400,14,27.0271,2022-01-17 14:55:48
1326,1,400,15,20.1105,2022-01-17 14:55:48
1327,1,400,16,20.835,2022-01-17 14:55:48
1328,1,400,1,29.3929,2022-01-17 14:55:50
1329,1,400,2,29.8705,2022-01-17 14:55:50
1330,1,400,3,29.6501,2022-01-17 14:55:50
1331,1,400,4,25.2103,2022-01-17 14:55:50
1332,1,400,5,72.0358,2022-01-17 14:55:50
1333,1,400,6,20.0615,2022-01-17 14:55:50
1334,1,400,7,20.4516,2022-01-17 14:55:50
1335,1,400,8,29.6392,2022-01-17 14:55:50
1336,1,400,9,90.4475,2022-01-17 14:55:50
1337,1,400,10,61.9805,2022-01-17 14:55:50
1338,1,400,11,85.6456,2022-01-17 14:55:50
1339,1,400,12,49.951,2022-01-17 14:55:50
1340,1,400,13,30.0624,2022-01-17 14:55:50
1341,1,400,14,27.0271,2022-01-17 14:55:50
1342,1,400,15,20.1105,2022-01-17 14:55:50
1343,1,400,16,20.835,2022-01-17 14:55:50
1344,1,400,1,29.4475,2022-01-17 14:56:52
1345,1,400,2,30.0426,2022-01-17 14:56:52
1346,1,400,3,29.8175,2022-01-17 14:56:52
1347,1,400,4,25.2984,2022-01-17 14:56:52
1348,1,400,5,72.3982,2022-01-17 14:56:52
1349,1,400,6,20.106,2022-01-17 14:56:52
1350,1,400,7,20.453,2022-01-17 14:56:52
1351,1,400,8,29.683,2022-01-17 14:56:52
1352,1,400,9,90.8269,2022-01-17 14:56:52
1353,1,400,10,62.3116,2022-01-17 14:56:52
1354,1,400,11,86.0108,2022-01-17 14:56:52
1355,1,400,12,50.0742,2022-01-17 14:56:52
1356,1,400,13,30.186,2022-01-17 14:56:52
1357,1,400,14,27.0823,2022-01-17 14:56:52
1358,1,400,15,20.1561,2022-01-17 14:56:52
1359,1,400,16,20.8874,2022-01-17 14:56:52
1360,1,400,1,29.4475,2022-01-17 14:56:52
1361,1,400,2,30.0426,2022-01-17 14:56:52
1362,1,400,3,29.8175,2022-01-17 14:56:52
1363,1,400,4,25.2984,2022-01-17 14:56:52
1364,1,400,5,72.3982,2022-01-17 14:56:52
1365,1,400,6,20.106,2022-01-17 14:56:52
1366,1,400,7,20.453,2022-01-17 14:56:52
1367,1,400,8,29.683,2022-01-17 14:56:52
1368,1,400,9,90.8269,2022-01-17 14:56:52
1369,1,400,10,62.3116,2022-01-17 14:56:52
1370,1,400,11,86.0108,2022-01-17 14:56:52
1371,1,400,12,50.0742,2022-01-17 14:56:52
1372,1,400,13,30.186,2022-01-17 14:56:52
1373,1,400,14,27.0823,2022-01-17 14:56:52
1374,1,400,15,20.1561,2022-01-17 14:56:52
1375,1,400,16,20.8874,2022-01-17 14:56:52
1376,1,400,1,29.6236,2022-01-17 14:57:57
1377,1,400,2,30.072,2022-01-17 14:57:57
1378,1,400,3,29.9958,2022-01-17 14:57:57
1379,1,400,4,25.3995,2022-01-17 14:57:57
1380,1,400,5,72.7269,2022-01-17 14:57:57
1381,1,400,6,20.071,2022-01-17 14:57:57
1382,1,400,7,20.5666,2022-01-17 14:57:57
1383,1,400,8,29.9288,2022-01-17 14:57:57
1384,1,400,9,90.9464,2022-01-17 14:57:57
1385,1,400,10,62.4662,2022-01-17 14:57:57
1386,1,400,11,86.6127,2022-01-17 14:57:57
1387,1,400,12,50.3711,2022-01-17 14:57:57
1388,1,400,13,30.2447,2022-01-17 14:57:57
1389,1,400,14,27.2415,2022-01-17 14:57:57
1390,1,400,15,20.1561,2022-01-17 14:57:57
1391,1,400,16,20.8635,2022-01-17 14:57:57
1392,1,400,1,29.6236,2022-01-17 14:57:58
1393,1,400,2,30.072,2022-01-17 14:57:58
1394,1,400,3,29.9958,2022-01-17 14:57:58
1395,1,400,4,25.3995,2022-01-17 14:57:58
1396,1,400,5,72.7269,2022-01-17 14:57:58
1397,1,400,6,20.071,2022-01-17 14:57:58
1398,1,400,7,20.5666,2022-01-17 14:57:58
1399,1,400,8,29.9288,2022-01-17 14:57:58
1400,1,400,9,90.9464,2022-01-17 14:57:58
1401,1,400,10,62.4662,2022-01-17 14:57:58
1402,1,400,11,86.6127,2022-01-17 14:57:58
1403,1,400,12,50.3711,2022-01-17 14:57:58
1404,1,400,13,30.2447,2022-01-17 14:57:58
1405,1,400,14,27.2415,2022-01-17 14:57:58
1406,1,400,15,20.1561,2022-01-17 14:57:58
1407,1,400,16,20.8635,2022-01-17 14:57:58
1408,1,400,1,29.7389,2022-01-17 14:59:00
1409,1,400,2,30.131,2022-01-17 14:59:00
1410,1,400,3,30.0266,2022-01-17 14:59:00
1411,1,400,4,25.4435,2022-01-17 14:59:00
1412,1,400,5,72.8604,2022-01-17 14:59:00
1413,1,400,6,20.1087,2022-01-17 14:59:00
1414,1,400,7,20.5231,2022-01-17 14:59:00
1415,1,400,8,30.0192,2022-01-17 14:59:00
1416,1,400,9,91.3418,2022-01-17 14:59:00
1417,1,400,10,62.7231,2022-01-17 14:59:00
1418,1,400,11,87.0602,2022-01-17 14:59:00
1419,1,400,12,50.6087,2022-01-17 14:59:00
1420,1,400,13,30.3397,2022-01-17 14:59:00
1421,1,400,14,27.388,2022-01-17 14:59:00
1422,1,400,15,20.2091,2022-01-17 14:59:00
1423,1,400,16,20.9009,2022-01-17 14:59:00
1424,1,400,1,29.7389,2022-01-17 14:59:00
1425,1,400,2,30.131,2022-01-17 14:59:00
1426,1,400,3,30.0266,2022-01-17 14:59:00
1427,1,400,4,25.4435,2022-01-17 14:59:00
1428,1,400,5,73.0386,2022-01-17 14:59:00
1429,1,400,6,20.1087,2022-01-17 14:59:00
1430,1,400,7,20.5231,2022-01-17 14:59:00
1431,1,400,8,30.0192,2022-01-17 14:59:00
1432,1,400,9,91.3418,2022-01-17 14:59:00
1433,1,400,10,62.7231,2022-01-17 14:59:00
1434,1,400,11,87.0602,2022-01-17 14:59:00
1435,1,400,12,50.6087,2022-01-17 14:59:00
1436,1,400,13,30.3397,2022-01-17 14:59:00
1437,1,400,14,27.388,2022-01-17 14:59:00
1438,1,400,15,20.2091,2022-01-17 14:59:00
1439,1,400,16,20.9009,2022-01-17 14:59:00
1440,1,400,1,29.8481,2022-01-17 15:00:07
1441,1,400,2,30.306,2022-01-17 15:00:07
1442,1,400,3,30.128,2022-01-17 15:00:07
1443,1,400,4,25.4406,2022-01-17 15:00:07
1444,1,400,5,73.2357,2022-01-17 15:00:07
1445,1,400,6,20.1087,2022-01-17 15:00:07
1446,1,400,7,20.5179,2022-01-17 15:00:07
1447,1,400,8,30.1426,2022-01-17 15:00:07
1448,1,400,9,92.1593,2022-01-17 15:00:07
1449,1,400,10,62.8776,2022-01-17 15:00:07
1450,1,400,11,87.5678,2022-01-17 15:00:07
1451,1,400,12,50.8554,2022-01-17 15:00:07
1452,1,400,13,30.4421,2022-01-17 15:00:07
1453,1,400,14,27.4368,2022-01-17 15:00:07
1454,1,400,15,20.1756,2022-01-17 15:00:07
1455,1,400,16,20.85,2022-01-17 15:00:07
1456,1,400,1,29.8481,2022-01-17 15:00:07
1457,1,400,2,30.306,2022-01-17 15:00:07
1458,1,400,3,30.128,2022-01-17 15:00:07
1459,1,400,4,25.4406,2022-01-17 15:00:07
1460,1,400,5,73.2357,2022-01-17 15:00:07
1461,1,400,6,20.1087,2022-01-17 15:00:07
1462,1,400,7,20.5179,2022-01-17 15:00:07
1463,1,400,8,30.1426,2022-01-17 15:00:07
1464,1,400,9,92.1593,2022-01-17 15:00:07
1465,1,400,10,62.8776,2022-01-17 15:00:07
1466,1,400,11,87.5678,2022-01-17 15:00:07
1467,1,400,12,50.8554,2022-01-17 15:00:07
1468,1,400,13,30.4421,2022-01-17 15:00:07
1469,1,400,14,27.4368,2022-01-17 15:00:07
1470,1,400,15,20.1756,2022-01-17 15:00:07
1471,1,400,16,20.85,2022-01-17 15:00:07
1472,1,400,1,29.9027,2022-01-17 15:01:09
1473,1,400,2,30.3924,2022-01-17 15:01:09
1474,1,400,3,30.2278,2022-01-17 15:01:09
1475,1,400,4,25.5352,2022-01-17 15:01:09
1476,1,400,5,73.5079,2022-01-17 15:01:09
1477,1,400,6,20.1087,2022-01-17 15:01:09
1478,1,400,7,20.5614,2022-01-17 15:01:09
1479,1,400,8,30.1623,2022-01-17 15:01:09
1480,1,400,9,92.4342,2022-01-17 15:01:09
1481,1,400,10,63.209,2022-01-17 15:01:09
1482,1,400,11,87.8092,2022-01-17 15:01:09
1483,1,400,12,50.9894,2022-01-17 15:01:09
1484,1,400,13,30.5356,2022-01-17 15:01:09
1485,1,400,14,27.5642,2022-01-17 15:01:09
1486,1,400,15,20.2351,2022-01-17 15:01:09
1487,1,400,16,20.8396,2022-01-17 15:01:09
1488,1,400,1,29.9027,2022-01-17 15:01:09
1489,1,400,2,30.3924,2022-01-17 15:01:09
1490,1,400,3,30.2278,2022-01-17 15:01:09
1491,1,400,4,25.5352,2022-01-17 15:01:09
1492,1,400,5,73.5079,2022-01-17 15:01:09
1493,1,400,6,20.1087,2022-01-17 15:01:09
1494,1,400,7,20.5614,2022-01-17 15:01:09
1495,1,400,8,30.1623,2022-01-17 15:01:09
1496,1,400,9,92.4342,2022-01-17 15:01:09
1497,1,400,10,63.209,2022-01-17 15:01:09
1498,1,400,11,87.8092,2022-01-17 15:01:09
1499,1,400,12,50.9894,2022-01-17 15:01:09
1500,1,400,13,30.5356,2022-01-17 15:01:09
1501,1,400,14,27.5642,2022-01-17 15:01:09
1502,1,400,15,20.2351,2022-01-17 15:01:09
1503,1,400,16,20.8396,2022-01-17 15:01:09
1504,1,400,1,30.0423,2022-01-17 15:02:17
1505,1,400,2,30.4451,2022-01-17 15:02:17
1506,1,400,3,30.3252,2022-01-17 15:02:17
1507,1,400,4,25.5876,2022-01-17 15:02:17
1508,1,400,5,73.7388,2022-01-17 15:02:17
1509,1,400,6,20.1424,2022-01-17 15:02:17
1510,1,400,7,20.4994,2022-01-17 15:02:17
1511,1,400,8,30.2751,2022-01-17 15:02:17
1512,1,400,9,93.0186,2022-01-17 15:02:17
1513,1,400,10,63.494,2022-01-17 15:02:17
1514,1,400,11,88.3681,2022-01-17 15:02:17
1515,1,400,12,51.2658,2022-01-17 15:02:17
1516,1,400,13,30.679,2022-01-17 15:02:17
1517,1,400,14,27.6979,2022-01-17 15:02:17
1518,1,400,15,20.2681,2022-01-17 15:02:17
1519,1,400,16,20.9294,2022-01-17 15:02:17
1520,1,400,1,30.0423,2022-01-17 15:02:17
1521,1,400,2,30.4451,2022-01-17 15:02:17
1522,1,400,3,30.3252,2022-01-17 15:02:17
1523,1,400,4,25.5876,2022-01-17 15:02:17
1524,1,400,5,73.7388,2022-01-17 15:02:17
1525,1,400,6,20.1424,2022-01-17 15:02:17
1526,1,400,7,20.4994,2022-01-17 15:02:17
1527,1,400,8,30.2751,2022-01-17 15:02:17
1528,1,400,9,93.0186,2022-01-17 15:02:17
1529,1,400,10,63.494,2022-01-17 15:02:17
1530,1,400,11,88.3681,2022-01-17 15:02:17
1531,1,400,12,51.2658,2022-01-17 15:02:17
1532,1,400,13,30.679,2022-01-17 15:02:17
1533,1,400,14,27.6979,2022-01-17 15:02:17
1534,1,400,15,20.2681,2022-01-17 15:02:17
1535,1,400,16,20.9294,2022-01-17 15:02:17
1536,1,400,1,30.0551,2022-01-17 15:03:20
1537,1,400,2,30.5442,2022-01-17 15:03:20
1538,1,400,3,30.3668,2022-01-17 15:03:20
1539,1,400,4,25.6804,2022-01-17 15:03:20
1540,1,400,5,74.0067,2022-01-17 15:03:20
1541,1,400,6,20.1801,2022-01-17 15:03:20
1542,1,400,7,20.5429,2022-01-17 15:03:20
1543,1,400,8,30.3803,2022-01-17 15:03:20
1544,1,400,9,93.4635,2022-01-17 15:03:20
1545,1,400,10,63.5887,2022-01-17 15:03:20
1546,1,400,11,88.6138,2022-01-17 15:03:20
1547,1,400,12,51.4341,2022-01-17 15:03:20
1548,1,400,13,30.7894,2022-01-17 15:03:20
1549,1,400,14,27.7658,2022-01-17 15:03:20
1550,1,400,15,20.2611,2022-01-17 15:03:20
1551,1,400,16,20.8988,2022-01-17 15:03:20
1552,1,400,1,30.0551,2022-01-17 15:03:21
1553,1,400,2,30.5442,2022-01-17 15:03:21
1554,1,400,3,30.3668,2022-01-17 15:03:21
1555,1,400,4,25.6804,2022-01-17 15:03:21
1556,1,400,5,74.0067,2022-01-17 15:03:21
1557,1,400,6,20.1801,2022-01-17 15:03:21
1558,1,400,7,20.5429,2022-01-17 15:03:21
1559,1,400,8,30.3803,2022-01-17 15:03:21
1560,1,400,9,93.4635,2022-01-17 15:03:21
1561,1,400,10,63.5887,2022-01-17 15:03:21
1562,1,400,11,88.6138,2022-01-17 15:03:21
1563,1,400,12,51.4341,2022-01-17 15:03:21
1564,1,400,13,30.7894,2022-01-17 15:03:21
1565,1,400,14,27.7658,2022-01-17 15:03:21
1566,1,400,15,20.2611,2022-01-17 15:03:21
1567,1,400,16,20.8988,2022-01-17 15:03:21
1568,1,400,1,30.258,2022-01-17 15:04:26
1569,1,400,2,30.5927,2022-01-17 15:04:26
1570,1,400,3,30.4164,2022-01-17 15:04:26
1571,1,400,4,25.7862,2022-01-17 15:04:26
1572,1,400,5,74.2887,2022-01-17 15:04:26
1573,1,400,6,20.1694,2022-01-17 15:04:26
1574,1,400,7,20.506,2022-01-17 15:04:26
1575,1,400,8,30.4748,2022-01-17 15:04:26
1576,1,400,9,93.9788,2022-01-17 15:04:26
1577,1,400,10,63.9282,2022-01-17 15:04:26
1578,1,400,11,89.1351,2022-01-17 15:04:26
1579,1,400,12,51.7339,2022-01-17 15:04:26
1580,1,400,13,30.8668,2022-01-17 15:04:26
1581,1,400,14,27.9293,2022-01-17 15:04:26
1582,1,400,15,20.2341,2022-01-17 15:04:26
1583,1,400,16,20.9564,2022-01-17 15:04:26
1584,1,400,1,30.258,2022-01-17 15:04:26
1585,1,400,2,30.5927,2022-01-17 15:04:26
1586,1,400,3,30.4164,2022-01-17 15:04:26
1587,1,400,4,25.7862,2022-01-17 15:04:26
1588,1,400,5,74.2887,2022-01-17 15:04:26
1589,1,400,6,20.1694,2022-01-17 15:04:26
1590,1,400,7,20.506,2022-01-17 15:04:26
1591,1,400,8,30.4748,2022-01-17 15:04:26
1592,1,400,9,93.9788,2022-01-17 15:04:26
1593,1,400,10,63.9282,2022-01-17 15:04:26
1594,1,400,11,89.1351,2022-01-17 15:04:26
1595,1,400,12,51.7339,2022-01-17 15:04:26
1596,1,400,13,30.8668,2022-01-17 15:04:26
1597,1,400,14,27.9293,2022-01-17 15:04:26
1598,1,400,15,20.2341,2022-01-17 15:04:26
1599,1,400,16,20.9564,2022-01-17 15:04:26
1600,1,400,1,30.3668,2022-01-17 15:05:29
1601,1,400,2,30.6981,2022-01-17 15:05:29
1602,1,400,3,30.5059,2022-01-17 15:05:29
1603,1,400,4,25.8274,2022-01-17 15:05:29
1604,1,400,5,74.4465,2022-01-17 15:05:29
1605,1,400,6,20.1277,2022-01-17 15:05:29
1606,1,400,7,20.5443,2022-01-17 15:05:29
1607,1,400,8,30.5052,2022-01-17 15:05:29
1608,1,400,9,94.1657,2022-01-17 15:05:29
1609,1,400,10,64.0496,2022-01-17 15:05:29
1610,1,400,11,89.5415,2022-01-17 15:05:29
1611,1,400,12,51.8563,2022-01-17 15:05:29
1612,1,400,13,30.965,2022-01-17 15:05:29
1613,1,400,14,28.0267,2022-01-17 15:05:29
1614,1,400,15,20.1741,2022-01-17 15:05:29
1615,1,400,16,20.9257,2022-01-17 15:05:29
1616,1,400,1,30.3668,2022-01-17 15:05:29
1617,1,400,2,30.6981,2022-01-17 15:05:29
1618,1,400,3,30.5059,2022-01-17 15:05:29
1619,1,400,4,25.8274,2022-01-17 15:05:29
1620,1,400,5,74.4465,2022-01-17 15:05:29
1621,1,400,6,20.1277,2022-01-17 15:05:29
1622,1,400,7,20.5443,2022-01-17 15:05:29
1623,1,400,8,30.5052,2022-01-17 15:05:29
1624,1,400,9,94.1657,2022-01-17 15:05:29
1625,1,400,10,64.0496,2022-01-17 15:05:29
1626,1,400,11,89.5415,2022-01-17 15:05:29
1627,1,400,12,51.8563,2022-01-17 15:05:29
1628,1,400,13,30.9954,2022-01-17 15:05:29
1629,1,400,14,28.0267,2022-01-17 15:05:29
1630,1,400,15,20.1741,2022-01-17 15:05:29
1631,1,400,16,20.9257,2022-01-17 15:05:29
1632,1,400,1,30.4331,2022-01-17 15:06:37
1633,1,400,2,30.8542,2022-01-17 15:06:37
1634,1,400,3,30.5954,2022-01-17 15:06:37
1635,1,400,4,25.9183,2022-01-17 15:06:37
1636,1,400,5,74.7729,2022-01-17 15:06:37
1637,1,400,6,20.1897,2022-01-17 15:06:37
1638,1,400,7,20.5708,2022-01-17 15:06:37
1639,1,400,8,30.6057,2022-01-17 15:06:37
1640,1,400,9,94.8072,2022-01-17 15:06:37
1641,1,400,10,64.2613,2022-01-17 15:06:37
1642,1,400,11,89.8209,2022-01-17 15:06:37
1643,1,400,12,52.0959,2022-01-17 15:06:37
1644,1,400,13,30.9789,2022-01-17 15:06:37
1645,1,400,14,28.0961,2022-01-17 15:06:37
1646,1,400,15,20.2801,2022-01-17 15:06:37
1647,1,400,16,20.9714,2022-01-17 15:06:37
1648,1,400,1,30.4331,2022-01-17 15:06:37
1649,1,400,2,30.8542,2022-01-17 15:06:37
1650,1,400,3,30.5954,2022-01-17 15:06:37
1651,1,400,4,25.9183,2022-01-17 15:06:37
1652,1,400,5,74.7729,2022-01-17 15:06:37
1653,1,400,6,20.1897,2022-01-17 15:06:37
1654,1,400,7,20.5708,2022-01-17 15:06:37
1655,1,400,8,30.6057,2022-01-17 15:06:37
1656,1,400,9,94.8072,2022-01-17 15:06:37
1657,1,400,10,64.2613,2022-01-17 15:06:37
1658,1,400,11,89.8209,2022-01-17 15:06:37
1659,1,400,12,52.0959,2022-01-17 15:06:37
1660,1,400,13,30.9789,2022-01-17 15:06:37
1661,1,400,14,28.0961,2022-01-17 15:06:37
1662,1,400,15,20.2801,2022-01-17 15:06:37
1663,1,400,16,20.9714,2022-01-17 15:06:37
1664,1,400,1,30.452,2022-01-17 15:07:42
1665,1,400,2,30.9533,2022-01-17 15:07:42
1666,1,400,3,30.7141,2022-01-17 15:07:42
1667,1,400,4,25.951,2022-01-17 15:07:42
1668,1,400,5,74.9277,2022-01-17 15:07:42
1669,1,400,6,20.1964,2022-01-17 15:07:42
1670,1,400,7,20.621,2022-01-17 15:07:42
1671,1,400,8,30.7002,2022-01-17 15:07:42
1672,1,400,9,95.1382,2022-01-17 15:07:42
1673,1,400,10,64.5514,2022-01-17 15:07:42
1674,1,400,11,90.3299,2022-01-17 15:07:42
1675,1,400,12,52.3748,2022-01-17 15:07:42
1676,1,400,13,31.1169,2022-01-17 15:07:42
1677,1,400,14,28.176,2022-01-17 15:07:42
1678,1,400,15,20.3327,2022-01-17 15:07:42
1679,1,400,16,20.9662,2022-01-17 15:07:42
1680,1,400,1,30.452,2022-01-17 15:07:42
1681,1,400,2,30.9533,2022-01-17 15:07:42
1682,1,400,3,30.7141,2022-01-17 15:07:42
1683,1,400,4,25.951,2022-01-17 15:07:42
1684,1,400,5,74.9277,2022-01-17 15:07:42
1685,1,400,6,20.1964,2022-01-17 15:07:42
1686,1,400,7,20.621,2022-01-17 15:07:42
1687,1,400,8,30.7002,2022-01-17 15:07:42
1688,1,400,9,95.1382,2022-01-17 15:07:42
1689,1,400,10,64.5514,2022-01-17 15:07:42
1690,1,400,11,90.3299,2022-01-17 15:07:42
1691,1,400,12,52.3748,2022-01-17 15:07:42
1692,1,400,13,31.1169,2022-01-17 15:07:42
1693,1,400,14,28.176,2022-01-17 15:07:42
1694,1,400,15,20.3327,2022-01-17 15:07:42
1695,1,400,16,20.9662,2022-01-17 15:07:42
1696,1,400,1,30.5298,2022-01-17 15:08:51
1697,1,400,2,31.0309,2022-01-17 15:08:51
1698,1,400,3,30.7451,2022-01-17 15:08:51
1699,1,400,4,26.0999,2022-01-17 15:08:51
1700,1,400,5,75.2004,2022-01-17 15:08:51
1701,1,400,6,20.1615,2022-01-17 15:08:51
1702,1,400,7,20.6778,2022-01-17 15:08:51
1703,1,400,8,30.7367,2022-01-17 15:08:51
1704,1,400,9,95.2526,2022-01-17 15:08:51
1705,1,400,10,64.8201,2022-01-17 15:08:51
1706,1,400,11,90.7661,2022-01-17 15:08:51
1707,1,400,12,52.5531,2022-01-17 15:08:51
1708,1,400,13,31.2848,2022-01-17 15:08:51
1709,1,400,14,28.3547,2022-01-17 15:08:51
1710,1,400,15,20.3057,2022-01-17 15:08:51
1711,1,400,16,20.9034,2022-01-17 15:08:51
1712,1,400,1,30.5298,2022-01-17 15:08:52
1713,1,400,2,31.0309,2022-01-17 15:08:52
1714,1,400,3,30.7451,2022-01-17 15:08:52
1715,1,400,4,26.0999,2022-01-17 15:08:52
1716,1,400,5,75.2004,2022-01-17 15:08:52
1717,1,400,6,20.1615,2022-01-17 15:08:52
1718,1,400,7,20.6778,2022-01-17 15:08:52
1719,1,400,8,30.7367,2022-01-17 15:08:52
1720,1,400,9,95.2526,2022-01-17 15:08:52
1721,1,400,10,64.8201,2022-01-17 15:08:52
1722,1,400,11,90.7661,2022-01-17 15:08:52
1723,1,400,12,52.5531,2022-01-17 15:08:52
1724,1,400,13,31.2848,2022-01-17 15:08:52
1725,1,400,14,28.3547,2022-01-17 15:08:52
1726,1,400,15,20.3057,2022-01-17 15:08:52
1727,1,400,16,20.9034,2022-01-17 15:08:52
1728,1,400,1,30.6495,2022-01-17 15:09:55
1729,1,400,2,31.1271,2022-01-17 15:09:55
1730,1,400,3,30.8931,2022-01-17 15:09:55
1731,1,400,4,26.0953,2022-01-17 15:09:55
1732,1,400,5,75.4816,2022-01-17 15:09:55
1733,1,400,6,20.1992,2022-01-17 15:09:55
1734,1,400,7,20.621,2022-01-17 15:09:55
1735,1,400,8,30.8237,2022-01-17 15:09:55
1736,1,400,9,95.8229,2022-01-17 15:09:55
1737,1,400,10,64.9064,2022-01-17 15:09:55
