,Sensor Type No,Line No,Sensor No,Temp,Time
7141,1,400,6,20.2198,2022-01-17 15:31:49
7142,1,400,7,20.7336,2022-01-17 15:31:49
7143,1,400,8,32.3523,2022-01-17 15:31:49
7144,1,400,9,100.7803,2022-01-17 15:31:49
7145,1,400,10,68.1483,2022-01-17 15:31:49
7146,1,400,11,97.3884,2022-01-17 15:31:49
7147,1,400,12,56.1083,2022-01-17 15:31:49
7148,1,400,13,32.7326,2022-01-17 15:31:49
7149,1,400,14,30.2304,2022-01-17 15:31:49
7150,1,400,15,20.6803,2022-01-17 15:31:49
7151,1,400,16,21.1803,2022-01-17 15:31:49
7152,1,400,1,32.3569,2022-01-17 15:31:49
7153,1,400,2,32.7319,2022-01-17 15:31:49
7154,1,400,3,32.3386,2022-01-17 15:31:49
7155,1,400,4,27.0852,2022-01-17 15:31:49
7156,1,400,5,78.968,2022-01-17 15:31:49
7157,1,400,6,20.2198,2022-01-17 15:31:49
7158,1,400,7,20.7336,2022-01-17 15:31:49
7159,1,400,8,32.3523,2022-01-17 15:31:49
7160,1,400,9,100.7803,2022-01-17 15:31:49
7161,1,400,10,68.2603,2022-01-17 15:31:49
7162,1,400,11,97.3884,2022-01-17 15:31:49
7163,1,400,12,56.1083,2022-01-17 15:31:49
7164,1,400,13,32.7326,2022-01-17 15:31:49
7165,1,400,14,30.2304,2022-01-17 15:31:49
7166,1,400,15,20.6803,2022-01-17 15:31:49
7167,1,400,16,21.1803,2022-01-17 15:31:49
7168,3,400,1,30.5507,2022-01-17 15:31:50
7169,3,400,2,30.009,2022-01-17 15:31:50
7170,3,400,3,29.0556,2022-01-17 15:31:50
7171,3,400,4,24.9819,2022-01-17 15:31:50
7172,3,400,5,63.5418,2022-01-17 15:31:50
7173,3,400,6,19.604,2022-01-17 15:31:50
7174,3,400,7,20.1931,2022-01-17 15:31:50
7175,3,400,8,29.5984,2022-01-17 15:31:50
7176,3,400,9,80.1863,2022-01-17 15:31:50
7177,3,400,10,52.9474,2022-01-17 15:31:50
7178,3,400,11,80.0913,2022-01-17 15:31:50
7179,3,400,12,49.711,2022-01-17 15:31:50
7180,3,400,13,31.064,2022-01-17 15:31:50
7181,3,400,14,29.6716,2022-01-17 15:31:50
7182,3,400,15,20.509,2022-01-17 15:31:50
7183,3,400,16,20.5974,2022-01-17 15:31:50
7184,3,400,1,30.5507,2022-01-17 15:31:50
7185,3,400,2,30.009,2022-01-17 15:31:50
7186,3,400,3,29.0556,2022-01-17 15:31:50
7187,3,400,4,24.9819,2022-01-17 15:31:50
7188,3,400,5,63.6205,2022-01-17 15:31:50
7189,3,400,6,19.604,2022-01-17 15:31:50
7190,3,400,7,20.1931,2022-01-17 15:31:50
7191,3,400,8,29.5984,2022-01-17 15:31:50
7192,3,400,9,80.1863,2022-01-17 15:31:50
7193,3,400,10,52.9474,2022-01-17 15:31:50
7194,3,400,11,80.0913,2022-01-17 15:31:50
7195,3,400,12,49.711,2022-01-17 15:31:50
7196,3,400,13,31.064,2022-01-17 15:31:50
7197,3,400,14,29.6716,2022-01-17 15:31:50
7198,3,400,15,20.509,2022-01-17 15:31:50
7199,3,400,16,20.5974,2022-01-17 15:31:50
7200,3,400,1,30.6517,2022-01-17 15:32:54
7201,3,400,2,30.0587,2022-01-17 15:32:54
7202,3,400,3,29.0741,2022-01-17 15:32:54
7203,3,400,4,24.9702,2022-01-17 15:32:54
7204,3,400,5,63.6975,2022-01-17 15:32:54
7205,3,400,6,19.6964,2022-01-17 15:32:54
7206,3,400,7,20.2457,2022-01-17 15:32:54
7207,3,400,8,29.6608,2022-01-17 15:32:54
7208,3,400,9,80.4491,2022-01-17 15:32:54
7209,3,400,10,52.9697,2022-01-17 15:32:54
7210,3,400,11,80.2357,2022-01-17 15:32:54
7211,3,400,12,49.8137,2022-01-17 15:32:54
7212,3,400,13,31.1372,2022-01-17 15:32:54
7213,3,400,14,29.778,2022-01-17 15:32:54
7214,3,400,15,20.4736,2022-01-17 15:32:54
7215,3,400,16,20.5656,2022-01-17 15:32:54
7216,3,400,1,30.6517,2022-01-17 15:32:55
7217,3,400,2,30.0587,2022-01-17 15:32:55
7218,3,400,3,29.0741,2022-01-17 15:32:55
7219,3,400,4,24.9702,2022-01-17 15:32:55
7220,3,400,5,63.6975,2022-01-17 15:32:55
7221,3,400,6,19.6964,2022-01-17 15:32:55
7222,3,400,7,20.2457,2022-01-17 15:32:55
7223,3,400,8,29.6608,2022-01-17 15:32:55
7224,3,400,9,80.4491,2022-01-17 15:32:55
7225,3,400,10,52.9697,2022-01-17 15:32:55
7226,3,400,11,80.2357,2022-01-17 15:32:55
7227,3,400,12,49.8137,2022-01-17 15:32:55
7228,3,400,13,31.1372,2022-01-17 15:32:55
7229,3,400,14,29.778,2022-01-17 15:32:55
7230,3,400,15,20.4736,2022-01-17 15:32:55
7231,3,400,16,20.5656,2022-01-17 15:32:55
7232,1,400,1,32.4869,2022-01-17 15:32:56
7233,1,400,2,32.7506,2022-01-17 15:32:56
7234,1,400,3,32.4206,2022-01-17 15:32:56
7235,1,400,4,27.2369,2022-01-17 15:32:56
7236,1,400,5,79.1292,2022-01-17 15:32:56
7237,1,400,6,20.2817,2022-01-17 15:32:56
7238,1,400,7,20.7218,2022-01-17 15:32:56
7239,1,400,8,32.4274,2022-01-17 15:32:56
7240,1,400,9,101.0538,2022-01-17 15:32:56
7241,1,400,10,68.3641,2022-01-17 15:32:56
7242,1,400,11,97.4981,2022-01-17 15:32:56
7243,1,400,12,56.2116,2022-01-17 15:32:56
7244,1,400,13,32.8694,2022-01-17 15:32:56
7245,1,400,14,30.4002,2022-01-17 15:32:56
7246,1,400,15,20.6868,2022-01-17 15:32:56
7247,1,400,16,21.1551,2022-01-17 15:32:56
7248,1,400,1,32.4869,2022-01-17 15:32:56
7249,1,400,2,32.7506,2022-01-17 15:32:56
7250,1,400,3,32.4206,2022-01-17 15:32:56
7251,1,400,4,27.2369,2022-01-17 15:32:56
7252,1,400,5,79.1292,2022-01-17 15:32:56
7253,1,400,6,20.2817,2022-01-17 15:32:56
7254,1,400,7,20.7218,2022-01-17 15:32:56
7255,1,400,8,32.4274,2022-01-17 15:32:56
7256,1,400,9,101.0538,2022-01-17 15:32:56
7257,1,400,10,68.3641,2022-01-17 15:32:56
7258,1,400,11,97.4981,2022-01-17 15:32:56
7259,1,400,12,56.2116,2022-01-17 15:32:56
7260,1,400,13,32.8694,2022-01-17 15:32:56
7261,1,400,14,30.4002,2022-01-17 15:32:56
7262,1,400,15,20.6868,2022-01-17 15:32:56
7263,1,400,16,21.1551,2022-01-17 15:32:56
7264,2,400,1,32.323,2022-01-17 15:32:56
7265,2,400,2,32.1906,2022-01-17 15:32:56
7266,2,400,3,32.0007,2022-01-17 15:32:56
7267,2,400,4,27.444,2022-01-17 15:32:56
7268,2,400,5,76.3275,2022-01-17 15:32:56
7269,2,400,6,20.7638,2022-01-17 15:32:56
7270,2,400,7,19.7666,2022-01-17 15:32:56
7271,2,400,8,32.095,2022-01-17 15:32:56
7272,2,400,9,96.654,2022-01-17 15:32:56
7273,2,400,10,65.4239,2022-01-17 15:32:56
7274,2,400,11,95.0071,2022-01-17 15:32:56
7275,2,400,12,54.4393,2022-01-17 15:32:56
7276,2,400,13,32.8661,2022-01-17 15:32:56
7277,2,400,14,30.393,2022-01-17 15:32:56
7278,2,400,15,20.9472,2022-01-17 15:32:56
7279,2,400,16,20.179,2022-01-17 15:32:56
7280,2,400,1,32.323,2022-01-17 15:32:57
7281,2,400,2,32.1906,2022-01-17 15:32:57
7282,2,400,3,32.0007,2022-01-17 15:32:57
7283,2,400,4,27.444,2022-01-17 15:32:57
7284,2,400,5,76.3275,2022-01-17 15:32:57
7285,2,400,6,20.7638,2022-01-17 15:32:57
7286,2,400,7,19.7666,2022-01-17 15:32:57
7287,2,400,8,32.095,2022-01-17 15:32:57
7288,2,400,9,96.654,2022-01-17 15:32:57
7289,2,400,10,65.4239,2022-01-17 15:32:57
7290,2,400,11,95.0071,2022-01-17 15:32:57
7291,2,400,12,54.4393,2022-01-17 15:32:57
7292,2,400,13,32.8661,2022-01-17 15:32:57
7293,2,400,14,30.393,2022-01-17 15:32:57
7294,2,400,15,20.9472,2022-01-17 15:32:57
7295,2,400,16,20.179,2022-01-17 15:32:57
7296,2,400,1,32.311,2022-01-17 15:33:57
7297,2,400,2,32.2779,2022-01-17 15:33:57
7298,2,400,3,32.0445,2022-01-17 15:33:57
7299,2,400,4,27.5009,2022-01-17 15:33:57
7300,2,400,5,76.5466,2022-01-17 15:33:57
7301,2,400,6,20.7955,2022-01-17 15:33:57
7302,2,400,7,19.7976,2022-01-17 15:33:57
7303,2,400,8,32.1475,2022-01-17 15:33:57
7304,2,400,9,96.7492,2022-01-17 15:33:57
7305,2,400,10,65.5854,2022-01-17 15:33:57
7306,2,400,11,95.4009,2022-01-17 15:33:57
7307,2,400,12,54.5519,2022-01-17 15:33:57
7308,2,400,13,32.9424,2022-01-17 15:33:57
7309,2,400,14,30.5168,2022-01-17 15:33:57
7310,2,400,15,20.9539,2022-01-17 15:33:57
7311,2,400,16,20.2585,2022-01-17 15:33:57
7312,2,400,1,32.311,2022-01-17 15:33:58
7313,2,400,2,32.2779,2022-01-17 15:33:58
7314,2,400,3,32.0445,2022-01-17 15:33:58
7315,2,400,4,27.5009,2022-01-17 15:33:58
7316,2,400,5,76.5466,2022-01-17 15:33:58
7317,2,400,6,20.7955,2022-01-17 15:33:58
7318,2,400,7,19.7976,2022-01-17 15:33:58
7319,2,400,8,32.1475,2022-01-17 15:33:58
7320,2,400,9,96.7492,2022-01-17 15:33:58
7321,2,400,10,65.5854,2022-01-17 15:33:58
7322,2,400,11,95.4009,2022-01-17 15:33:58
7323,2,400,12,54.5519,2022-01-17 15:33:58
7324,2,400,13,32.9424,2022-01-17 15:33:58
7325,2,400,14,30.5168,2022-01-17 15:33:58
7326,2,400,15,20.9539,2022-01-17 15:33:58
7327,2,400,16,20.2585,2022-01-17 15:33:58
7328,1,400,1,32.5222,2022-01-17 15:33:58
7329,1,400,2,32.9001,2022-01-17 15:33:58
7330,1,400,3,32.5089,2022-01-17 15:33:58
7331,1,400,4,27.1955,2022-01-17 15:33:58
7332,1,400,5,79.315,2022-01-17 15:33:58
7333,1,400,6,20.2709,2022-01-17 15:33:58
7334,1,400,7,20.7402,2022-01-17 15:33:58
7335,1,400,8,32.474,2022-01-17 15:33:58
7336,1,400,9,101.1477,2022-01-17 15:33:58
7337,1,400,10,68.5092,2022-01-17 15:33:58
7338,1,400,11,97.812,2022-01-17 15:33:58
7339,1,400,12,56.3375,2022-01-17 15:33:58
7340,1,400,13,32.9439,2022-01-17 15:33:58
7341,1,400,14,30.3798,2022-01-17 15:33:58
7342,1,400,15,20.7065,2022-01-17 15:33:58
7343,1,400,16,21.2189,2022-01-17 15:33:58
7344,1,400,1,32.5222,2022-01-17 15:33:59
7345,1,400,2,32.9001,2022-01-17 15:33:59
7346,1,400,3,32.5089,2022-01-17 15:33:59
7347,1,400,4,27.1955,2022-01-17 15:33:59
7348,1,400,5,79.315,2022-01-17 15:33:59
7349,1,400,6,20.2709,2022-01-17 15:33:59
7350,1,400,7,20.7402,2022-01-17 15:33:59
7351,1,400,8,32.474,2022-01-17 15:33:59
7352,1,400,9,101.1477,2022-01-17 15:33:59
7353,1,400,10,68.5092,2022-01-17 15:33:59
7354,1,400,11,97.812,2022-01-17 15:33:59
7355,1,400,12,56.3375,2022-01-17 15:33:59
7356,1,400,13,32.9439,2022-01-17 15:33:59
7357,1,400,14,30.3798,2022-01-17 15:33:59
7358,1,400,15,20.7065,2022-01-17 15:33:59
7359,1,400,16,21.2189,2022-01-17 15:33:59
7360,3,400,1,30.7372,2022-01-17 15:33:59
7361,3,400,2,30.0796,2022-01-17 15:33:59
7362,3,400,3,29.132,2022-01-17 15:33:59
7363,3,400,4,24.9718,2022-01-17 15:33:59
7364,3,400,5,63.9213,2022-01-17 15:33:59
7365,3,400,6,19.6701,2022-01-17 15:33:59
7366,3,400,7,20.2457,2022-01-17 15:33:59
7367,3,400,8,29.7359,2022-01-17 15:33:59
7368,3,400,9,80.5154,2022-01-17 15:33:59
7369,3,400,10,53.1881,2022-01-17 15:33:59
7370,3,400,11,80.5105,2022-01-17 15:33:59
7371,3,400,12,49.9679,2022-01-17 15:33:59
7372,3,400,13,31.1502,2022-01-17 15:33:59
7373,3,400,14,29.8312,2022-01-17 15:33:59
7374,3,400,15,20.4913,2022-01-17 15:33:59
7375,3,400,16,20.6362,2022-01-17 15:33:59
7376,3,400,1,30.7372,2022-01-17 15:34:00
7377,3,400,2,30.0796,2022-01-17 15:34:00
7378,3,400,3,29.132,2022-01-17 15:34:00
7379,3,400,4,24.9718,2022-01-17 15:34:00
7380,3,400,5,63.9213,2022-01-17 15:34:00
7381,3,400,6,19.6701,2022-01-17 15:34:00
7382,3,400,7,20.2457,2022-01-17 15:34:00
7383,3,400,8,29.7359,2022-01-17 15:34:00
7384,3,400,9,80.5154,2022-01-17 15:34:00
7385,3,400,10,53.1881,2022-01-17 15:34:00
7386,3,400,11,80.5105,2022-01-17 15:34:00
7387,3,400,12,49.9679,2022-01-17 15:34:00
7388,3,400,13,31.1502,2022-01-17 15:34:00
7389,3,400,14,29.8312,2022-01-17 15:34:00
7390,3,400,15,20.4913,2022-01-17 15:34:00
7391,3,400,16,20.6362,2022-01-17 15:34:00
7392,3,400,1,30.8128,2022-01-17 15:35:04
7393,3,400,2,30.1599,2022-01-17 15:35:04
7394,3,400,3,29.2619,2022-01-17 15:35:04
7395,3,400,4,25.0854,2022-01-17 15:35:04
7396,3,400,5,64.0468,2022-01-17 15:35:04
7397,3,400,6,19.6964,2022-01-17 15:35:04
7398,3,400,7,20.2916,2022-01-17 15:35:04
7399,3,400,8,29.7366,2022-01-17 15:35:04
7400,3,400,9,80.8485,2022-01-17 15:35:04
7401,3,400,10,53.2278,2022-01-17 15:35:04
7402,3,400,11,80.7623,2022-01-17 15:35:04
7403,3,400,12,50.0682,2022-01-17 15:35:04
7404,3,400,13,31.193,2022-01-17 15:35:04
7405,3,400,14,29.9103,2022-01-17 15:35:04
7406,3,400,15,20.5424,2022-01-17 15:35:04
7407,3,400,16,20.6249,2022-01-17 15:35:04
7408,3,400,1,30.8128,2022-01-17 15:35:04
7409,3,400,2,30.1599,2022-01-17 15:35:04
7410,3,400,3,29.2619,2022-01-17 15:35:04
7411,3,400,4,25.0854,2022-01-17 15:35:04
7412,3,400,5,64.0468,2022-01-17 15:35:04
7413,3,400,6,19.6964,2022-01-17 15:35:04
7414,3,400,7,20.2916,2022-01-17 15:35:04
7415,3,400,8,29.7366,2022-01-17 15:35:04
7416,3,400,9,80.8485,2022-01-17 15:35:04
7417,3,400,10,53.2278,2022-01-17 15:35:04
7418,3,400,11,80.7623,2022-01-17 15:35:04
7419,3,400,12,50.0682,2022-01-17 15:35:04
7420,3,400,13,31.193,2022-01-17 15:35:04
7421,3,400,14,29.9103,2022-01-17 15:35:04
7422,3,400,15,20.5424,2022-01-17 15:35:04
7423,3,400,16,20.6249,2022-01-17 15:35:04
7424,1,400,1,32.5765,2022-01-17 15:35:05
7425,1,400,2,32.9169,2022-01-17 15:35:05
7426,1,400,3,32.5499,2022-01-17 15:35:05
7427,1,400,4,27.3233,2022-01-17 15:35:05
7428,1,400,5,79.4759,2022-01-17 15:35:05
7429,1,400,6,20.2884,2022-01-17 15:35:05
7430,1,400,7,20.6967,2022-01-17 15:35:05
7431,1,400,8,32.5448,2022-01-17 15:35:05
7432,1,400,9,101.5482,2022-01-17 15:35:05
7433,1,400,10,68.5768,2022-01-17 15:35:05
7434,1,400,11,98.0622,2022-01-17 15:35:05
7435,1,400,12,56.4356,2022-01-17 15:35:05
7436,1,400,13,33.0003,2022-01-17 15:35:05
7437,1,400,14,30.5274,2022-01-17 15:35:05
7438,1,400,15,20.7265,2022-01-17 15:35:05
7439,1,400,16,21.1819,2022-01-17 15:35:05
7440,1,400,1,32.5765,2022-01-17 15:35:05
7441,1,400,2,32.9169,2022-01-17 15:35:05
7442,1,400,3,32.5499,2022-01-17 15:35:05
7443,1,400,4,27.3233,2022-01-17 15:35:05
7444,1,400,5,79.4759,2022-01-17 15:35:05
7445,1,400,6,20.2884,2022-01-17 15:35:05
7446,1,400,7,20.6967,2022-01-17 15:35:05
7447,1,400,8,32.5448,2022-01-17 15:35:05
7448,1,400,9,101.5482,2022-01-17 15:35:05
7449,1,400,10,68.5768,2022-01-17 15:35:05
7450,1,400,11,98.0622,2022-01-17 15:35:05
7451,1,400,12,56.4356,2022-01-17 15:35:05
7452,1,400,13,33.0003,2022-01-17 15:35:05
7453,1,400,14,30.5274,2022-01-17 15:35:05
7454,1,400,15,20.7265,2022-01-17 15:35:05
7455,1,400,16,21.1819,2022-01-17 15:35:05
7456,2,400,1,32.4393,2022-01-17 15:35:06
7457,2,400,2,32.4084,2022-01-17 15:35:06
7458,2,400,3,32.1116,2022-01-17 15:35:06
7459,2,400,4,27.5424,2022-01-17 15:35:06
7460,2,400,5,76.6966,2022-01-17 15:35:06
7461,2,400,6,20.7456,2022-01-17 15:35:06
7462,2,400,7,19.7492,2022-01-17 15:35:06
7463,2,400,8,32.2714,2022-01-17 15:35:06
7464,2,400,9,97.11,2022-01-17 15:35:06
7465,2,400,10,65.6401,2022-01-17 15:35:06
7466,2,400,11,95.5938,2022-01-17 15:35:06
7467,2,400,12,54.6495,2022-01-17 15:35:06
7468,2,400,13,32.9547,2022-01-17 15:35:06
7469,2,400,14,30.5463,2022-01-17 15:35:06
7470,2,400,15,20.9539,2022-01-17 15:35:06
7471,2,400,16,20.1926,2022-01-17 15:35:06
7472,2,400,1,32.4393,2022-01-17 15:35:06
7473,2,400,2,32.4084,2022-01-17 15:35:06
7474,2,400,3,32.1116,2022-01-17 15:35:06
7475,2,400,4,27.5424,2022-01-17 15:35:06
7476,2,400,5,76.6966,2022-01-17 15:35:06
7477,2,400,6,20.7456,2022-01-17 15:35:06
7478,2,400,7,19.7492,2022-01-17 15:35:06
7479,2,400,8,32.2714,2022-01-17 15:35:06
7480,2,400,9,97.11,2022-01-17 15:35:06
7481,2,400,10,65.6401,2022-01-17 15:35:06
7482,2,400,11,95.5938,2022-01-17 15:35:06
7483,2,400,12,54.6495,2022-01-17 15:35:06
7484,2,400,13,32.9547,2022-01-17 15:35:06
7485,2,400,14,30.5463,2022-01-17 15:35:06
7486,2,400,15,20.9539,2022-01-17 15:35:06
7487,2,400,16,20.1926,2022-01-17 15:35:06
7488,2,400,1,32.5551,2022-01-17 15:36:06
7489,2,400,2,32.4958,2022-01-17 15:36:06
7490,2,400,3,32.1732,2022-01-17 15:36:06
7491,2,400,4,27.6033,2022-01-17 15:36:06
7492,2,400,5,76.6966,2022-01-17 15:36:06
7493,2,400,6,20.7207,2022-01-17 15:36:06
7494,2,400,7,19.8287,2022-01-17 15:36:06
7495,2,400,8,32.3082,2022-01-17 15:36:06
7496,2,400,9,97.0862,2022-01-17 15:36:06
7497,2,400,10,65.7548,2022-01-17 15:36:06
7498,2,400,11,95.7794,2022-01-17 15:36:06
7499,2,400,12,54.8378,2022-01-17 15:36:06
7500,2,400,13,33.0489,2022-01-17 15:36:06
7501,2,400,14,30.6956,2022-01-17 15:36:06
7502,2,400,15,21.0047,2022-01-17 15:36:06
7503,2,400,16,20.2062,2022-01-17 15:36:06
7504,2,400,1,32.5551,2022-01-17 15:36:07
7505,2,400,2,32.4958,2022-01-17 15:36:07
7506,2,400,3,32.1732,2022-01-17 15:36:07
7507,2,400,4,27.6033,2022-01-17 15:36:07
7508,2,400,5,76.6966,2022-01-17 15:36:07
7509,2,400,6,20.7207,2022-01-17 15:36:07
7510,2,400,7,19.8287,2022-01-17 15:36:07
7511,2,400,8,32.3082,2022-01-17 15:36:07
7512,2,400,9,97.0862,2022-01-17 15:36:07
7513,2,400,10,65.7548,2022-01-17 15:36:07
7514,2,400,11,95.7794,2022-01-17 15:36:07
7515,2,400,12,54.8378,2022-01-17 15:36:07
7516,2,400,13,33.0489,2022-01-17 15:36:07
7517,2,400,14,30.6956,2022-01-17 15:36:07
7518,2,400,15,21.0047,2022-01-17 15:36:07
7519,2,400,16,20.2062,2022-01-17 15:36:07
7520,1,400,1,32.7237,2022-01-17 15:36:07
7521,1,400,2,33.0576,2022-01-17 15:36:07
7522,1,400,3,32.6094,2022-01-17 15:36:07
7523,1,400,4,27.3555,2022-01-17 15:36:07
7524,1,400,5,79.4759,2022-01-17 15:36:07
7525,1,400,6,20.3087,2022-01-17 15:36:07
7526,1,400,7,20.7218,2022-01-17 15:36:07
7527,1,400,8,32.6303,2022-01-17 15:36:07
7528,1,400,9,101.5494,2022-01-17 15:36:07
7529,1,400,10,68.7268,2022-01-17 15:36:07
7530,1,400,11,98.2137,2022-01-17 15:36:07
7531,1,400,12,56.5836,2022-01-17 15:36:07
7532,1,400,13,33.0481,2022-01-17 15:36:07
7533,1,400,14,30.5716,2022-01-17 15:36:07
7534,1,400,15,20.7462,2022-01-17 15:36:07
7535,1,400,16,21.1752,2022-01-17 15:36:07
7536,1,400,1,32.7237,2022-01-17 15:36:07
7537,1,400,2,33.0576,2022-01-17 15:36:07
7538,1,400,3,32.6094,2022-01-17 15:36:07
7539,1,400,4,27.3555,2022-01-17 15:36:07
7540,1,400,5,79.4759,2022-01-17 15:36:07
7541,1,400,6,20.3087,2022-01-17 15:36:07
7542,1,400,7,20.7218,2022-01-17 15:36:07
7543,1,400,8,32.6303,2022-01-17 15:36:07
7544,1,400,9,101.5494,2022-01-17 15:36:07
7545,1,400,10,68.7268,2022-01-17 15:36:07
7546,1,400,11,98.2137,2022-01-17 15:36:07
7547,1,400,12,56.5836,2022-01-17 15:36:07
7548,1,400,13,33.0481,2022-01-17 15:36:07
7549,1,400,14,30.5716,2022-01-17 15:36:07
7550,1,400,15,20.7462,2022-01-17 15:36:07
7551,1,400,16,21.1752,2022-01-17 15:36:07
7552,3,400,1,30.9011,2022-01-17 15:36:08
7553,3,400,2,30.3186,2022-01-17 15:36:08
7554,3,400,3,29.3587,2022-01-17 15:36:08
7555,3,400,4,25.1856,2022-01-17 15:36:08
7556,3,400,5,64.0468,2022-01-17 15:36:08
7557,3,400,6,19.6828,2022-01-17 15:36:08
7558,3,400,7,20.278,2022-01-17 15:36:08
7559,3,400,8,29.8987,2022-01-17 15:36:08
7560,3,400,9,80.9393,2022-01-17 15:36:08
7561,3,400,10,53.3302,2022-01-17 15:36:08
7562,3,400,11,80.9027,2022-01-17 15:36:08
7563,3,400,12,50.1532,2022-01-17 15:36:08
7564,3,400,13,31.3028,2022-01-17 15:36:08
7565,3,400,14,30.0435,2022-01-17 15:36:08
7566,3,400,15,20.5668,2022-01-17 15:36:08
7567,3,400,16,20.5999,2022-01-17 15:36:08
7568,3,400,1,30.9011,2022-01-17 15:36:08
7569,3,400,2,30.3186,2022-01-17 15:36:08
7570,3,400,3,29.3587,2022-01-17 15:36:08
7571,3,400,4,25.1856,2022-01-17 15:36:08
7572,3,400,5,64.0468,2022-01-17 15:36:08
7573,3,400,6,19.6828,2022-01-17 15:36:08
7574,3,400,7,20.278,2022-01-17 15:36:08
7575,3,400,8,29.8987,2022-01-17 15:36:08
7576,3,400,9,80.9393,2022-01-17 15:36:08
7577,3,400,10,53.3302,2022-01-17 15:36:08
7578,3,400,11,80.9027,2022-01-17 15:36:08
7579,3,400,12,50.1532,2022-01-17 15:36:08
7580,3,400,13,31.3028,2022-01-17 15:36:08
7581,3,400,14,30.0435,2022-01-17 15:36:08
7582,3,400,15,20.5668,2022-01-17 15:36:08
7583,3,400,16,20.5999,2022-01-17 15:36:08
7584,3,400,1,30.9393,2022-01-17 15:37:12
7585,3,400,2,30.4229,2022-01-17 15:37:12
7586,3,400,3,29.3708,2022-01-17 15:37:12
7587,3,400,4,25.1196,2022-01-17 15:37:12
7588,3,400,5,64.2656,2022-01-17 15:37:12
7589,3,400,6,19.6643,2022-01-17 15:37:12
7590,3,400,7,20.2848,2022-01-17 15:37:12
7591,3,400,8,29.8867,2022-01-17 15:37:12
7592,3,400,9,81.2098,2022-01-17 15:37:12
7593,3,400,10,53.5139,2022-01-17 15:37:12
7594,3,400,11,81.1629,2022-01-17 15:37:12
7595,3,400,12,50.3456,2022-01-17 15:37:12
7596,3,400,13,31.3399,2022-01-17 15:37:12
7597,3,400,14,30.0692,2022-01-17 15:37:12
7598,3,400,15,20.529,2022-01-17 15:37:12
7599,3,400,16,20.5999,2022-01-17 15:37:12
7600,3,400,1,30.9393,2022-01-17 15:37:13
7601,3,400,2,30.4229,2022-01-17 15:37:13
7602,3,400,3,29.3708,2022-01-17 15:37:13
7603,3,400,4,25.1196,2022-01-17 15:37:13
7604,3,400,5,64.2656,2022-01-17 15:37:13
7605,3,400,6,19.6643,2022-01-17 15:37:13
7606,3,400,7,20.2848,2022-01-17 15:37:13
7607,3,400,8,29.8867,2022-01-17 15:37:13
7608,3,400,9,81.2098,2022-01-17 15:37:13
7609,3,400,10,53.5139,2022-01-17 15:37:13
7610,3,400,11,81.1629,2022-01-17 15:37:13
7611,3,400,12,50.3456,2022-01-17 15:37:13
7612,3,400,13,31.3399,2022-01-17 15:37:13
7613,3,400,14,30.0692,2022-01-17 15:37:13
7614,3,400,15,20.529,2022-01-17 15:37:13
7615,3,400,16,20.5999,2022-01-17 15:37:13
7616,1,400,1,32.6953,2022-01-17 15:37:14
7617,1,400,2,33.1359,2022-01-17 15:37:14
7618,1,400,3,32.7141,2022-01-17 15:37:14
7619,1,400,4,27.4292,2022-01-17 15:37:14
7620,1,400,5,79.7444,2022-01-17 15:37:14
7621,1,400,6,20.3396,2022-01-17 15:37:14
7622,1,400,7,20.7601,2022-01-17 15:37:14
7623,1,400,8,32.6664,2022-01-17 15:37:14
7624,1,400,9,101.8464,2022-01-17 15:37:14
7625,1,400,10,68.8998,2022-01-17 15:37:14
7626,1,400,11,98.4791,2022-01-17 15:37:14
7627,1,400,12,56.7024,2022-01-17 15:37:14
7628,1,400,13,33.062,2022-01-17 15:37:14
7629,1,400,14,30.6586,2022-01-17 15:37:14
7630,1,400,15,20.7527,2022-01-17 15:37:14
7631,1,400,16,21.1952,2022-01-17 15:37:14
7632,1,400,1,32.6953,2022-01-17 15:37:14
7633,1,400,2,33.1359,2022-01-17 15:37:14
7634,1,400,3,32.7141,2022-01-17 15:37:14
7635,1,400,4,27.4292,2022-01-17 15:37:14
7636,1,400,5,79.7444,2022-01-17 15:37:14
7637,1,400,6,20.3396,2022-01-17 15:37:14
7638,1,400,7,20.7601,2022-01-17 15:37:14
7639,1,400,8,32.6664,2022-01-17 15:37:14
7640,1,400,9,101.8464,2022-01-17 15:37:14
7641,1,400,10,68.8998,2022-01-17 15:37:14
7642,1,400,11,98.4791,2022-01-17 15:37:14
7643,1,400,12,56.7024,2022-01-17 15:37:14
7644,1,400,13,33.062,2022-01-17 15:37:14
7645,1,400,14,30.6586,2022-01-17 15:37:14
7646,1,400,15,20.7527,2022-01-17 15:37:14
7647,1,400,16,21.1952,2022-01-17 15:37:14
7648,2,400,1,32.6585,2022-01-17 15:37:15
7649,2,400,2,32.5579,2022-01-17 15:37:15
7650,2,400,3,32.2781,2022-01-17 15:37:15
7651,2,400,4,27.6293,2022-01-17 15:37:15
7652,2,400,5,76.9854,2022-01-17 15:37:15
7653,2,400,6,20.7477,2022-01-17 15:37:15
7654,2,400,7,19.6939,2022-01-17 15:37:15
7655,2,400,8,32.3606,2022-01-17 15:37:15
7656,2,400,9,97.4425,2022-01-17 15:37:15
7657,2,400,10,65.9592,2022-01-17 15:37:15
7658,2,400,11,96.0132,2022-01-17 15:37:15
7659,2,400,12,54.9824,2022-01-17 15:37:15
